"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"aMAZE","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","598","0.10","2017-03-15","604780"
"Ticket","0","0","6","0","0.47","0.47","0.08","0.09","-12.5","0.49","0.06","41","0.21","2017-03-15","564810"
"Nephise","0","0","5","0","1.04","1.04","0.21","0.25","-19.0","0.21","0.29","31","0.55","2017-03-14","606860"
"Like Clay","0","0","5","0","0.75","0.75","0.15","0.24","-60.0","0.04","0.11","14","0.39","2017-03-14","604000"
"Eekeemoo - Splinters of the Dark Shard","0","0","7","0","1.67","1.67","0.24","0.37","-54.2","1.12","4.56","16","0.83","2017-03-14","413040"
"Blue-Collar Astronaut","0","0","5","0","0.77","0.77","0.15","0.12","20.0","1.28","0.28","8","0.39","2017-03-14","414760"
"Heaven Forest NIGHTS","0","0","10","0","0.41","0.41","0.04","0.03","25.0","0.16","0.03","1183","0.17","2017-03-14","360970"
"Dead Rising 4","0","0","9","0","0.40","0.40","0.04","0.04","0.0","0.28","0.06","434","0.17","2017-03-14","543460"
"Styx: Shards of Darkness","0","0","7","0","0.33","0.33","0.05","0.03","40.0","0.06","0.05","529","0.17","2017-03-14","355790"
"Monster Monpiece","0","0","6","0","0.60","0.60","0.10","0.14","-40.0","0.13","0.19","52","0.26","2017-03-14","415300"
"GRUZCHIK","0","0","7","0","0.27","0.27","0.04","0.02","50.0","0.05","0.03","554","0.14","2017-03-14","603290"
"Planet Explorers","0","0","7","0","0.48","0.48","0.07","0.05","28.6","0.07","0.05","128","0.24","2017-03-14","237870"
"Stolen Steel VR","0","0","5","0","0.78","0.78","0.16","0.30","-87.5","1.18","1.49","22","0.42","2017-03-13","588340"
"Fix Me Fix You","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.12","0.03","265","0.16","2017-03-13","601570"
"Frog Hop","0","0","5","0","0.54","0.54","0.11","0.32","-190.9","1.68","1.23","27","0.29","2017-03-13","568490"
"- Arcane Raise -","0","0","5","0","0.36","0.36","0.07","0.04","42.9","0.05","0.39","118","0.18","2017-03-13","603750"
"Waking the Glares","0","0","5","0","0.52","0.52","0.10","0.16","-60.0","0.11","0.13","21","0.26","2017-03-13","568470"
"The Tenth Line","0","0","10","0","0.90","0.90","0.09","0.09","0.0","13.54","0.85","20","0.39","2017-03-13","575940"
"Overkill VR","0","0","9","0","0.96","0.96","0.11","1.04","-845.5","0.49","0.19","30","0.48","2017-03-12","518720"
"Fated Souls 3","0","0","5","0","0.42","0.42","0.08","0.06","25.0","0.08","0.03","17","0.21","2017-03-11","602790"
"Where is my Brain!?","0","0","9","0","0.61","0.61","0.07","0.21","-200.0","0.64","0.81","17","0.30","2017-03-11","576110"
"Chosen 2","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.03","0.04","41","0.18","2017-03-10","569970"
"aMAZEing adventures","0","0","5","0","0.53","0.53","0.11","0.12","-9.1","0.63","0.07","32","0.29","2017-03-10","552870"
"Gas Guzzlers: Combat Carnage","0","0","5","0","0.89","0.89","0.18","0.49","-172.2","0.71","2.26","16","0.47","2017-03-10","596620"
"The Adventures of Fei Duanmu 端木斐异闻录","0","0","5","0","0.36","0.36","0.07","0.09","-28.6","0.15","0.22","82","0.18","2017-03-10","593200"
"Gump Runner","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","123","0.13","2017-03-10","606050"
"Tank Destroyer","0","0","5","0","0.40","0.40","0.08","0.04","50.0","0.03","0.03","43","0.21","2017-03-09","603190"
"Space Jammers","0","0","5","0","1.72","1.72","0.34","N/A","0.0","311.75","0.63","9","0.89","2017-03-09","471400"
"Danmaku Unlimited 3","0","0","5","0","0.49","0.49","0.10","N/A","0.0","0.42","0.20","28","0.26","2017-03-09","450950"
"Lost Grimoires 2: Shard of Mystery","0","0","5","0","0.49","0.49","0.10","0.16","-60.0","0.05","0.04","59","0.26","2017-03-09","574270"
"Mountain Mind","0","0","6","0","0.60","0.60","0.10","0.08","20.0","0.28","1.18","21","0.26","2017-03-09","599630"
"Roomscale Coaster","0","0","5","0","0.39","0.39","0.08","0.04","50.0","0.03","0.03","152","0.21","2017-03-09","592330"
"Yeti Adventure","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","97","0.13","2017-03-09","604810"
"Cowboy zombie","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","176","0.13","2017-03-09","603570"
"Itineris","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","415","0.13","2017-03-09","582580"
"Chicka Wars | Chicken Meat","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","141","0.13","2017-03-09","391560"
"Gem Forge","0","0","7","0","0.82","0.82","0.12","0.73","-508.3","0.05","0.04","30","0.42","2017-03-09","546170"
"LEAVES - The Journey","0","0","7","0","0.41","0.41","0.06","0.06","0.0","0.24","0.10","62","0.21","2017-03-09","569800"
"Hungry Flame","0","0","6","0","0.37","0.37","0.06","0.04","33.3","0.07","0.03","77","0.16","2017-03-09","586970"
"Ghost Blade HD","0","0","8","0","3.18","3.18","0.40","N/A","0.0","0.35","7.33","17","1.39","2017-03-08","577910"
"Subsiege","0","0","5","0","4.82","4.82","0.96","0.85","11.5","1.56","1.08","10","2.50","2017-03-07","338640"
"Tom Clancy's Ghost Recon® Wildlands","0","0","5","0","0.36","0.36","0.07","0.06","14.3","0.06","0.05","1323","0.18","2017-03-07","460930"
"The guard of dungeon","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","1180","0.10","2017-03-07","601640"
"Vektron Revenge","0","0","5","0","1.54","1.54","0.31","2.54","-719.4","0.21","0.00","10","0.81","2017-03-07","459780"
"88 Heroes","0","0","9","0","2.16","2.16","0.24","N/A","0.0","0.17","0.38","13","1.04","2017-03-07","487040"
"InfiniPicross","0","0","11","0","0.52","0.52","0.05","0.02","60.0","0.03","0.03","195","0.26","2017-03-07","583490"
"Warface Turkey","0","0","7","0","1.58","1.58","0.23","0.21","8.7","3.18","2.67","16","0.80","2017-03-06","585030"
"Infektor","0","0","6","0","0.49","0.49","0.08","0.09","-12.5","0.18","0.56","23","0.21","2017-03-06","554670"
"911 Operator","0","0","7","0","0.35","0.35","0.05","0.04","20.0","0.04","0.04","1006","0.17","2017-03-06","503560"
"Blast-off","0","0","5","0","1.05","1.05","0.21","0.12","42.9","0.04","0.23","19","0.55","2017-03-06","391140"
"Eraser & Builder","0","0","6","0","1.23","1.23","0.20","0.24","-20.0","0.18","0.89","11","0.52","2017-03-06","583030"
"The Final Specimen: Arrival","0","0","8","0","0.42","0.42","0.05","N/A","0.0","1.86","0.33","18","0.17","2017-03-06","568920"
"Fated Souls 2","0","0","5","0","0.67","0.67","0.13","0.09","30.8","0.11","0.11","16","0.34","2017-03-06","523900"
"ZombLabs","0","0","6","0","4.24","4.24","0.71","N/A","0.0","0.00","0.00","3","1.85","2017-03-05","508620"
"Tap Adventure: Time Travel","0","0","5","0","0.90","0.90","0.18","0.24","-33.3","0.64","0.66","30","0.47","2017-03-05","596650"
"Dimension Jump","0","0","6","0","0.44","0.44","0.07","0.04","42.9","0.06","0.09","41","0.18","2017-03-05","564750"
"SPACE-FRIGHT","0","0","6","0","3.84","3.84","0.64","N/A","0.0","1.04","7.16","14","1.67","2017-03-05","592750"
"Kautic - The Bald Wizard","0","0","15","0","1.53","1.53","0.10","0.08","20.0","0.50","2.76","16","0.70","2017-03-04","600530"
"Star Merchant","0","0","7","0","0.27","0.27","0.04","0.02","50.0","0.03","0.05","311","0.14","2017-03-04","594720"
"Mastema: Out of Hell","0","0","6","0","0.48","0.48","0.08","0.07","12.5","0.26","0.04","49","0.21","2017-03-04","595550"
"Bunny Bounce","0","0","5","0","0.53","0.53","0.11","0.20","-81.8","0.21","0.04","70","0.29","2017-03-04","446610"
"Winning Post 8 2017","0","0","8","0","2.52","2.52","0.32","N/A","0.0","4.01","6.84","15","1.11","2017-03-04","526580"
"Spheroids","0","0","8","0","0.41","0.41","0.05","0.05","0.0","0.04","0.04","47","0.17","2017-03-03","586430"
"RunningDead","0","0","5","0","0.35","0.35","0.07","0.05","28.6","0.04","0.03","78","0.18","2017-03-03","584220"
"Hunter's Grimm","0","0","5","0","0.27","0.27","0.05","0.04","20.0","0.16","0.03","279","0.13","2017-03-03","577460"
"Ohr","0","0","5","0","0.31","0.31","0.06","0.05","16.7","0.04","0.04","127","0.16","2017-03-03","376480"
"The Lost","0","0","5","0","0.89","0.89","0.18","0.30","-66.7","0.03","0.23","104","0.47","2017-03-03","455000"
"School of Talent: SUZU-ROUTE","0","0","8","0","0.57","0.57","0.07","0.06","14.3","0.06","0.84","56","0.24","2017-03-02","573040"
"Seasteader","0","0","7","0","1.85","1.85","0.26","0.24","7.7","0.51","0.72","8","0.90","2017-03-02","592550"
"Stage Presence","0","0","5","0","0.81","0.81","0.16","N/A","0.0","0.65","0.04","30","0.42","2017-03-02","391640"
"Einlanzer","0","0","15","0","1.26","1.26","0.08","0.05","37.5","166.76","0.50","18","0.56","2017-03-02","553760"
"Escape the Mazes","0","0","5","0","2.08","2.08","0.42","0.43","-2.4","0.65","0.71","16","1.10","2017-03-02","591350"
"Base Raid","0","0","6","0","0.51","0.51","0.09","0.08","11.1","0.78","0.86","26","0.23","2017-03-02","511390"
"A Blind Legend","0","0","5","0","1.15","1.15","0.23","0.09","60.9","0.18","0.12","25","0.60","2017-03-02","437530"
"Hollow Halls","0","0","6","0","11.26","11.26","1.88","N/A","0.0","5.01","0.12","4","4.90","2017-03-02","576700"
"Dark Parables: The Thief and the Tinderbox Collector's Edition","0","0","7","0","2.49","2.49","0.36","0.19","47.2","0.71","5.55","22","1.25","2017-03-02","533040"
"Spooky's Jump Scare Mansion: HD Renovation","0","0","13","0","1.15","1.15","0.09","0.16","-77.8","0.95","0.85","47","0.55","2017-03-01","577690"
"Doug and Lily","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","77","0.13","2017-03-01","601180"
"Super Cuber","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","183","0.13","2017-03-01","581800"
"Robot Soccer Challenge","0","0","5","0","1.28","1.28","0.26","N/A","0.0","0.37","0.47","16","0.68","2017-03-01","580820"
"LOR - League of Runners","0","0","12","0","0.42","0.42","0.03","0.02","33.3","0.03","0.03","812","0.16","2017-03-01","587390"
"Missileman Origins","0","0","5","0","0.33","0.33","0.07","0.03","57.1","0.03","0.03","112","0.18","2017-03-01","461280"
"Blowhards","0","0","7","0","0.94","0.94","0.13","0.12","7.7","0.35","0.24","11","0.45","2017-03-01","552000"
"Low Magic Age","0","0","6","0","0.39","0.39","0.07","0.09","-28.6","0.19","0.54","101","0.18","2017-03-01","576770"
"Draw The Way","0","0","5","0","0.46","0.46","0.09","0.06","33.3","0.16","0.03","29","0.23","2017-03-01","577380"
"Friday Night Bullet Arena","0","0","6","0","0.62","0.62","0.10","0.06","40.0","1.27","0.60","26","0.26","2017-03-01","513840"
"Numberline","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.08","0.03","147","0.13","2017-03-01","581640"
"Armored Gear","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","192","0.13","2017-03-01","581000"
"Fishermurs","0","0","5","0","0.27","0.27","0.05","0.05","0.0","0.03","0.03","1631","0.13","2017-03-01","564210"
"Beauty Bounce","0","0","6","0","0.80","0.80","0.13","0.13","0.0","0.41","0.43","49","0.34","2017-03-01","372330"
"REVENGE: First Blood","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","1412","0.13","2017-03-01","596690"
"HELLION","0","0","6","0","0.40","0.40","0.07","0.06","14.3","0.07","0.06","191","0.18","2017-03-01","588210"
"Chowdertwo","0","0","7","0","0.28","0.28","0.04","0.03","25.0","0.03","0.03","3365","0.14","2017-03-01","585750"
"Flix and Chill","0","0","7","0","0.27","0.27","0.04","0.02","50.0","0.03","0.03","2080","0.14","2017-03-01","595460"
"BRAIN / OUT","0","0","6","0","0.97","0.97","0.16","0.15","6.3","0.15","0.17","45","0.42","2017-03-01","578310"
"Magazine Editor","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","96","0.13","2017-03-01","596170"
"Downward","0","0","5","0","0.34","0.34","0.07","0.08","-14.3","0.16","0.38","54","0.18","2017-03-01","506900"
"Space Fuss","0","0","6","0","0.37","0.37","0.06","0.04","33.3","0.04","0.04","66","0.16","2017-03-01","525150"
"Drop Hunt","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","1500","0.13","2017-03-01","596870"
"Schacht","0","0","7","0","0.94","0.94","0.13","0.18","-38.5","4.64","1.20","33","0.45","2017-03-01","513300"
"Legions of Tyrandel","0","0","6","0","0.88","0.88","0.15","N/A","0.0","0.54","0.19","13","0.39","2017-03-01","537020"
"Blossom Tales: The Sleeping King","0","0","8","0","0.51","0.51","0.06","4.00","-6,566.7","0.63","2.28","29","0.21","2017-03-01","446810"
"Shadows of Adam","0","0","6","0","0.51","0.51","0.09","N/A","0.0","0.83","1.48","29","0.23","2017-03-01","506510"
"Runeyana","0","0","9","0","0.41","0.41","0.05","0.03","40.0","0.04","0.03","91","0.22","2017-03-01","463670"
"BOOR","0","0","5","0","0.49","0.49","0.10","0.04","60.0","0.09","0.10","25","0.26","2017-03-01","450170"
"TrickStyle","0","0","9","0","0.45","0.45","0.05","0.05","0.0","0.05","0.06","50","0.22","2017-03-01","588490"
"Space Ripper","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","283","0.10","2017-03-01","591010"
"Rogue'n Roll","0","0","10","0","0.40","0.40","0.04","0.02","50.0","0.03","0.03","181","0.17","2017-03-01","600310"
"The Survey","0","0","5","0","0.49","0.49","0.10","0.08","20.0","0.31","0.06","26","0.26","2017-03-01","547910"
"Hollow Knight","0","0","9","0","0.79","0.79","0.09","0.09","0.0","0.09","0.18","1084","0.39","2017-03-01","367520"
"Mad Dojo","0","0","5","0","0.28","0.28","0.06","0.04","33.3","0.03","0.03","217","0.16","2017-03-01","586170"
"River City Ransom: Underground","0","0","15","0","0.62","0.62","0.04","0.03","25.0","0.16","0.15","178","0.28","2017-03-01","422810"
"Awaken","0","0","7","0","5.82","5.82","0.83","6.66","-702.4","0.00","0.00","5","2.17","2017-03-01","555970"
"Shining Plume 2","0","0","5","0","0.35","0.35","0.07","0.09","-28.6","0.07","0.04","30","0.18","2017-03-01","597810"
"rooMaze","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","539","0.13","2017-03-01","575830"
"The Shadows of Pygmalion","0","0","8","0","1.07","1.07","0.13","0.27","-107.7","0.16","0.70","25","0.45","2017-03-01","549850"
"Planetoid","0","0","5","0","0.25","0.25","0.05","0.04","20.0","0.03","0.03","1193","0.13","2017-03-01","590870"
"Bang Bang Fruit","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.05","0.03","136","0.16","2017-02-24","587810"
"Choppa","0","0","6","0","0.67","0.67","0.11","0.09","18.2","0.08","0.03","10","0.29","2017-02-24","554330"
"Stereo Aereo","0","0","5","0","0.44","0.44","0.09","0.07","22.2","0.04","0.11","26","0.23","2017-02-24","535890"
"The Inner Darkness","0","0","5","0","0.39","0.39","0.08","0.10","-25.0","0.17","0.17","59","0.21","2017-02-24","562160"
"City Climber","0","0","5","0","0.67","0.67","0.13","0.11","15.4","0.07","0.06","35","0.34","2017-02-24","538840"
"Oracle","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","1778","0.10","2017-02-23","576310"
"Four Last Things","0","0","7","0","0.74","0.74","0.11","0.14","-27.3","0.16","0.19","30","0.38","2017-02-23","503400"
"Atlas Reactor","0","0","6","0","0.50","0.50","0.08","0.12","-50.0","0.13","0.38","66","0.21","2017-02-23","402570"
"DYE","0","0","6","0","0.45","0.45","0.07","0.09","-28.6","0.46","1.58","37","0.18","2017-02-23","503550"
"Leaving Lyndow","0","0","7","0","0.81","0.81","0.12","0.09","25.0","0.15","0.10","36","0.42","2017-02-23","585840"
"Sakura Magical Girls","0","0","8","0","0.80","0.80","0.10","0.12","-20.0","0.07","1.06","53","0.35","2017-02-23","581520"
"Death's Life","0","0","14","0","1.00","1.00","0.07","0.14","-100.0","0.35","0.19","18","0.43","2017-02-23","502100"
"Wave Magic VR","0","0","5","0","0.48","0.48","0.10","0.37","-270.0","5.69","0.72","14","0.26","2017-02-23","512420"
"Husk","0","0","7","0","0.37","0.37","0.05","0.03","40.0","0.03","0.05","129","0.17","2017-02-23","553960"
"Moccasin","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","165","0.13","2017-02-23","593290"
"Absoloot","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.05","0.03","1193","0.13","2017-02-23","555700"
"You Deserve","0","0","5","0","0.38","0.38","0.08","0.05","37.5","0.04","0.09","33","0.21","2017-02-23","502240"
"WALLSLIDE","0","0","5","0","0.65","0.65","0.13","0.11","15.4","0.19","0.03","279","0.34","2017-02-22","493280"
"UFO Online: Invasion","0","0","8","0","1.03","1.03","0.13","0.11","15.4","1.95","0.23","27","0.45","2017-02-22","442810"
"Chester One","0","0","6","0","0.62","0.62","0.10","0.06","40.0","1.07","0.04","24","0.26","2017-02-22","348800"
"Polterheist","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.05","4087","0.16","2017-02-22","595320"
"Da Capo 3 R","0","0","8","0","1.22","1.22","0.15","0.13","13.3","0.38","0.70","35","0.52","2017-02-22","542290"
"A Shooty Bit","0","0","5","0","0.43","0.43","0.09","N/A","0.0","0.86","0.10","13","0.23","2017-02-22","463480"
"Sniper Elite 4","0","0","9","0","0.44","0.44","0.05","0.04","20.0","0.05","0.05","1332","0.22","2017-02-22","312660"
"Linked","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.14","0.03","212","0.13","2017-02-22","596590"
"Blackwater Bayou VR","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","317","0.13","2017-02-22","576880"
"Aerial Destruction","0","0","5","0","0.36","0.36","0.07","0.07","0.0","0.03","0.03","148","0.18","2017-02-22","592730"
"LIT","0","0","6","0","1.91","1.91","0.32","1.20","-275.0","0.67","1.24","13","0.83","2017-02-21","582960"
"Ethereal Legends","0","0","7","0","1.29","1.29","0.18","0.32","-77.8","0.56","1.82","36","0.63","2017-02-21","428980"
"Open Sorcery","0","0","8","0","0.42","0.42","0.05","0.03","40.0","0.05","0.05","121","0.17","2017-02-21","585180"
"Syrian Warfare","0","0","6","0","0.57","0.57","0.09","0.06","33.3","0.24","0.41","141","0.23","2017-02-21","485980"
"Final Core","0","0","9","0","0.51","0.51","0.06","0.04","33.3","0.04","0.03","58","0.26","2017-02-21","556250"
"Beyond Magic","0","0","5","0","0.82","0.82","0.16","0.28","-75.0","0.13","0.05","17","0.42","2017-02-21","463880"
"InMind 2 VR","0","0","5","0","0.55","0.55","0.11","0.09","18.2","0.25","0.12","20","0.29","2017-02-21","522220"
"The Journeyman Project 1: Pegasus Prime","0","0","12","0","4.67","4.67","0.39","0.65","-66.7","10.95","0.36","18","2.03","2017-02-21","359420"
"Spoids","0","0","5","0","0.59","0.59","0.12","0.13","-8.3","0.15","1.88","23","0.31","2017-02-20","589640"
"Zup! 4","0","0","6","0","0.86","0.86","0.14","0.14","0.0","1.39","0.03","82","0.37","2017-02-20","591420"
"Uncompromising Trash","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","256","0.13","2017-02-20","588420"
"Grim Seventh","0","0","5","0","1.20","1.20","0.24","0.47","-95.8","0.36","1.24","8","0.63","2017-02-20","510730"
"Zpeciation: Tough Days (TD)","0","0","10","0","0.35","0.35","0.03","0.02","33.3","0.03","0.03","565","0.13","2017-02-19","591950"
"The Deal","0","0","5","0","0.43","0.43","0.09","0.46","-411.1","0.33","0.22","27","0.23","2017-02-19","567340"
"Ant-gravity: Tiny's Adventure","0","0","6","0","0.39","0.39","0.07","0.05","28.6","0.30","0.25","23","0.18","2017-02-19","522890"
"CPU Invaders","0","0","5","0","0.26","0.26","0.05","0.04","20.0","0.03","0.03","111","0.13","2017-02-19","595440"
"Dungeon Manager ZV 2","0","0","6","0","0.43","0.43","0.07","N/A","0.0","0.24","4.21","27","0.18","2017-02-19","581210"
"Langoth","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","2233","0.13","2017-02-18","581100"
"Princess Maker Refine","0","0","6","0","0.93","0.93","0.15","0.16","-6.7","1.15","0.26","33","0.39","2017-02-18","583040"
"Ookibloks","0","0","6","0","0.48","0.48","0.08","0.05","37.5","0.38","0.04","37","0.21","2017-02-18","399910"
"Shoot Mania VR: Fun Zombies","0","0","5","0","1.45","1.45","0.29","N/A","0.0","1.85","0.95","12","0.76","2017-02-18","496960"
